name,address,lat,lng,zone
Radha Yoga,Av. Cerviño 4600,-34.5757126,-58.4223081,palermo
Maho Espacio Yoga,Palermo Online,-34.597639,-58.42143919999999,palermo
Sakti Espacio Corporal,Gorriti 3600,-34.5954686,-58.4158067,palermo
"Centro de Eutonía, Yoga y Yogaterapia",Rodríguez Peña 1054,-34.5965822,-58.392125,palermo
Maitri Flow,Paraguay 1560,-34.5985985,-58.38914049999999,palermo
AYOGA Recoleta,Vicente López 2240,-34.587477,-58.3957574,palermo
Parama Yoga Recoleta,Av. Sta. Fe 1780,-34.5960783,-58.39291739999999,palermo
"▷ Yoga Krea: Clases de hatha yoga dinámico presenciales y online - Recoleta, Ciudad de Buenos Aires.","Coronel Diaz, Av. Gral. Las Heras y, Buenos Aires",-34.5832835,-58.40601699999999,palermo
Ashtanga yoga Barrio Norte,Agüero 1595,-34.5919769,-58.4071559,palermo
Yoguinis omm : Clases de yoga para niños y adultos Profesorado de yoga para niños,Paraguay 3423,-34.5927296,-58.4137849,palermo
Espacio Raíz Pilates y Yoga,Uruguay 667,-34.6009759,-58.386604,palermo
Estudio infinita yoga,Guise 1618,-34.5930962,-58.4151754,palermo
Escuela de Natha Yoga,C. Silvio L. Ruggeri 2776 PB,-34.5819966,-58.40795120000001,palermo
Yoga Iyengar Monica Moya,Arenales 1645,-34.5949179,-58.3907983,palermo
ByBa Yoga Buenos Aires,Montevideo 1035 Planta Alta,-34.5967028,-58.389761,palermo
Centro Yoga En Casa,"C1425 Cdad. Autónoma de Buenos Aires, Argentina",-34.5802096,-58.40989349999999,palermo
Iyengar Yoga Recoleta,"Avenida Callao 1103 Piso 9 - Depto. i, Buenos Aires",-34.5956893,-58.39313049999999,palermo
"Astroyogadanz: Profesorado de Hatha Yoga especialización en Vinyasa. Clases de Yoga, Danza, Pilates y Elongación. Astrología",Jerónimo Salguero 1674,-34.5905283,-58.41726689999999,palermo
Creha Salud y Bienestar,Arenales 1280,-34.5946054,-58.385535,palermo
ARKA Yoga Iyengar,Azcuénaga 688,-34.601355,-58.40105980000001,palermo
Delmar - Ashtanga & Rocket Yoga,Guardia Vieja 4083,-34.6004652,-58.42186699999999,palermo
Profesorado de Yoga,Gascón 1467,-34.59327940000001,-58.42264719999999,palermo
Escuela Internacional de Yoga,Mario Bravo 1128,-34.5963534,-58.4154857,palermo
Yoga Project BA,Gorriti 3642,-34.5958656,-58.41591929999999,palermo
La Maloca,Gascón 1467,-34.59327940000001,-58.42264719999999,palermo
Sahya Yoga,Cabello 3652,-34.5808627,-58.41134499999999,palermo
Yoga con Elementos - Almagro,"Lavalle, Mario Bravo y",-34.5997315,-58.41599789999999,palermo
Padma Yoga Iyengar,Mario Bravo 1029,-34.5975657,-58.4157628,palermo
Espacio Sinclair Yoga,Sinclair 2955,-34.5755983,-58.4236725,palermo
Shanti Dance Yoga & Pilates,"Larrea, Viamonte y",-34.601445,-58.4024553,palermo
Maha Yoga Iyengar,Junín 1480,-34.5910727,-58.3952626,palermo
YOGA Y SALUD,Gral. Lucio Norberto Mansilla 2738,-34.595679,-58.40604949999999,palermo
Yoga Integral BILBO,Mario Bravo 641,-34.6019495,-58.41632190000001,palermo
Inspira Yoga Buenos Aires,"Billinghurst 1758, DTH",-34.5899467,-58.40999919999999,palermo
Sukha Yoga,El Salvador 4250,-34.5925392,-58.4230977,palermo
Estudio Pacifico,"C1425FVG, Fitz Roy 2461, FVG",-34.5780406,-58.4291654,palermo
Estudio Shakti- Yoga Iyengar,Humboldt 2433,-34.5791209,-58.428371,palermo
Nalu Yoga y Meditacion,Humboldt 2254,-34.5803966,-58.43077889999999,palermo
Vita Dorrego: Pilates Yoga AeroYoga Funcional,Av. Dorrego 2735,-34.5743975,-58.4328697,palermo
YOGA NINA KURG,"Clay 2836, Cañitas",-34.5738658,-58.43173149999999,palermo
Jardín del Cuerpo Yoga,Migueletes 2387,-34.5534308,-58.4487909,palermo
Estudio de Yoga Surya Mangalam,"Puerta Simbolo Om, Blanco Encalada 1245",-34.55220389999999,-58.4474594,palermo
Yoga IYENGAR Estudio Urbano,Migueletes 2387,-34.5533753,-58.44875009999999,palermo
Kerala Estudio de Yoga Iyengar. Sonia Khoury Biraben,Av. Olazábal 1562,-34.5553645,-58.45001289999999,palermo
Escuela Valores Divinos - Shiva Kriya Yoga Argentina,Maure 3015,-34.576972,-58.44691479999999,palermo
LA NAVE YOGA,Conesa 881,-34.5738348,-58.4495284,palermo
Gabi Abraham Yoga,Arévalo 2255,-34.5769379,-58.4352157,palermo
