name,address,lat,lng,zone
"Clases Online/Presencial de Yoga Individual, Parejas, Grupos y Embarazadas. Sesiones de Decodificación Biológica; Osteopatía Fluido Energético; Técnica Alexander.",Arce 215,-34.5715564,-58.4294757,palermo2
Fusión Corporal Yoga y Pilates,Thames 575,-34.5950245,-58.4420852,palermo2
Iyengar Yoga Recoleta,"Avenida Callao 1103 Piso 9 - Depto. i, Buenos Aires",-34.5956893,-58.39313049999999,palermo2
Yoga Congreso,"Av. Callao 339 2º, AAD",-34.6051355,-58.3920535,palermo2
Mood Yoga Soho,"Fray Justo Sta. María de Oro 2178, C1425FOC",-34.582635,-58.4275282,palermo2
Yoga por Jorge Frione,Av. del Libertador 5570,-34.5607824,-58.443859,palermo2
"OM Bienestar Integral: Yoga, Coaching y Tarot",Av. Raúl Scalabrini Ortiz 2416,-34.5858041,-58.4173623,palermo2
Shanti Yoga Buenos Aires,"Marcelo Torcuato de Alvear 1371, Subsuelo A, C1058AAU",-34.5969392,-58.38668080000001,palermo2
Dharana Yoga embarazadas & yoga integral & hipopresivos,Paraguay 3423,-34.5927296,-58.4137849,palermo2
Victoriar yoga,Austria 1728,-34.59058,-58.4077028,palermo2
Estudio infinita yoga,Guise 1618,-34.5930962,-58.4151754,palermo2
PrimaYoga y Sanación,Av. Córdoba 2448,-34.5995409,-58.4017759,palermo2
Kai Bliss Estudio,Av. Cerviño 4483,-34.5759156,-58.4208635,palermo2
Wawa - Bienestar en cada etapa de tu vida,Av. Sta. Fe 1126,-34.5956087,-58.38326439999999,palermo2
Maho Espacio Yoga,Palermo Online,-34.597639,-58.42143919999999,palermo2
Maitri Flow,Paraguay 1560,-34.5985985,-58.38914049999999,palermo2
Parama Yoga Recoleta,Av. Sta. Fe 1780,-34.5960783,-58.39291739999999,palermo2
Creha Salud y Bienestar,Arenales 1280,-34.5946054,-58.385535,palermo2
aṣṭau yoga studio,Austria 2272,-34.5865362,-58.4021926,palermo2
Espacio Lilam,"Charcas 3901-3999,C1425BNC, BNC",-34.5866416,-58.41929889999999,palermo2
"Astroyogadanz: Profesorado de Hatha Yoga especialización en Vinyasa. Clases de Yoga, Danza, Pilates y Elongación. Astrología",Jerónimo Salguero 1674,-34.5905283,-58.41726689999999,palermo2
Sahya Yoga,Cabello 3652,-34.5808627,-58.41134499999999,palermo2
Sakti Espacio Corporal,Gorriti 3600,-34.5954686,-58.4158067,palermo2
Espacio Raíz Pilates y Yoga,Uruguay 667,-34.6009759,-58.386604,palermo2
Go Fit Pilates Recoleta,Laprida 1173,-34.5953181,-58.40791549999999,palermo2
Yoga Iyengar Monica Moya,Arenales 1645,-34.5949179,-58.3907983,palermo2
Yoguinis omm : Clases de yoga para niños y adultos Profesorado de yoga para niños,Paraguay 3423,-34.5927296,-58.4137849,palermo2
Delmar - Ashtanga & Rocket Yoga,Guardia Vieja 4083,-34.6004652,-58.42186699999999,palermo2
