name,address,lat,lng,zone
Nina Clases de Yoga | Masaje Tailandés - Belgrano-Núñez,11 de Septiembre de 1888 2633,-34.5535439,-58.4551528,coghlan
Prana Yoga,"Montañeses 1986 piso1 dpto. 4, Buenos Aires",-34.5586074,-58.4479832,coghlan
Alma Sur Yoga,"Echeverría, O'Higgins &, Buenos Aires",-34.5607954,-58.4520372,coghlan
Estudio de Yoga Maruja Pazos,"Av del Libertador 6223 8p dto 06,Buenos Aires, Autónoma de Buenos Aires",-34.5544642,-58.4493799,coghlan
Ashtanga Yoga Colegiales,Superí 1216,-34.5752753,-58.45763109999999,coghlan
Yoga ChinaTown,Blanco Encalada 1451,-34.55352999999999,-58.4496815,coghlan
"Madhavi Yoga | Clases de Yoga, Meditación | Formación de Instructores | Consultas Ayurveda",La Pampa 2940,-34.5680145,-58.4590666,coghlan
Fundación Hastinapura,Av. Cabildo 1163,-34.5683722,-58.4475965,coghlan
Vita Dorrego: Pilates Yoga AeroYoga Funcional,Av. Dorrego 2735,-34.5743975,-58.4328697,coghlan
Gabi Abraham Yoga,Arévalo 2255,-34.5769379,-58.4352157,coghlan
Yoga in Town,Virrey Arredondo 3447,-34.576444,-58.45833750000001,coghlan
FitFlow Yoga,Amenábar 2700,-34.5580758,-58.4630757,coghlan
Bindu yoga,Av. Cabildo 157,-34.5735388,-58.4376905,coghlan
Espacio Carmela,Montañeses 1847,-34.5597874,-58.4467838,coghlan
Constelaciones Familiares y Terapias holisticas,Amenábar 2700,-34.5575401,-58.46341739999999,coghlan
"Gala | Pilates, Yoga, Pintura, Cerámica",Cdad. de la Paz 2946,-34.555667,-58.4643142,coghlan
"FLOW HAPPINESS YOGA, MEDITACIÓN & TERAPIA EMOCIONES CON BACH (Palermo, Online y Tigre centro)","Fitz Roy, Av. Sta. Fe Y, Buenos Aires",-34.578153,-58.4291567,coghlan
Centro de Ashtanga Yoga,Munich 1735,-34.5547942,-58.45340270000001,coghlan
JIME FAFIAN Estudio de Yoga,Virrey Avilés 3124,-34.5728336,-58.4580964,coghlan
Purnam Instituto Internacional de Yoga,Migueletes 2387,-34.5533753,-58.44875009999999,coghlan
Estudio Pacifico,"C1425FVG, Fitz Roy 2461, FVG",-34.5780406,-58.4291654,coghlan
Estudio de Yoga Espacio Kunda - Yoga / Kundalini / Meditacion / Gong / Talleres / Terapias / Alquiler de espacio,3 de Febrero 1930,-34.5608624,-58.4508178,coghlan
Lupo Yoga,Av. del Libertador 6091 7 C/D,-34.5556532,-58.44822620000001,coghlan
Centro Buddhi Yoga,Av. Cabildo 1535,-34.5664752,-58.45123779999999,coghlan
Yoga por Jorge Frione (Belgrano C),Montañeses 2225 Piso: 8 A,-34.5560893,-58.4499364,coghlan
Espacio Sinclair Yoga,Sinclair 2955,-34.5755983,-58.4236725,coghlan
Centro integral Génesis,Virrey del Pino 2551,-34.5671613,-58.4543815,coghlan
Mueve (Centro de Yoga),Vuelta de Obligado 3326,-34.5504303,-58.4654933,coghlan
SOMA Espacio de Yoga,Palpa 2510 PB,-34.5707801,-58.44762469999999,coghlan
Espacio Jaramillo,Jaramillo 2937,-34.5506323,-58.4739012,coghlan
Fy Espacio de Bienestar,3 de Febrero 3011,-34.5503583,-58.45899989999999,coghlan
Aptattva Yoga Estudio,Jaramillo 2364,-34.5478531,-58.46815700000001,coghlan
AcroYoga Xima,Paroissien 2680,-34.5478374,-58.47239450000001,coghlan
Devenir Yoga,Ramallo 1975,-34.5407066,-58.4684881,coghlan
Buen día Yoga,Zapiola 3855,-34.5502331,-58.475931,coghlan
Oma BA - Pilates & Yoga,Av. Cabildo 3047 Timbre F,-34.5539248,-58.4638186,coghlan
El Arte de Vivir,"Av. Maipú 881, Vicente López",-34.5297372,-58.48025269999999,coghlan
Yoga _ María de Barrio,"Adolfo Alsina 1844, Vicente López",-34.5365358,-58.482342,coghlan
PAULA VANINA YOGA,Buenos Aires,-34.533901,-58.4788858,coghlan
Hatha Yoga,Av. Dr. Ricardo Balbín 3691,-34.5553787,-58.4821494,coghlan
Meraki Yoga,Paroissien 4750,-34.5568279,-58.4918245,coghlan
Centro Norma Fol,"Virrey Liniers 1331, Florida",-34.528538,-58.488986,coghlan
AMESAMIS Yoga y Meditación,"Juan Bautista Justo 628 Estudio 1, Vicente López",-34.5369035,-58.489578,coghlan
Marina Layna - Yoga tradicional y pre natal,Holmberg 3575,-34.5584764,-58.48497200000001,coghlan
Ashtanga yoga Saavedra,Manzanares 3870,-34.5543554,-58.4827287,coghlan
Estudio Coghlan Yoga,Estomba 3436,-34.55857820000001,-58.48131050000001,coghlan
YOGA Olivos Dojo,"Gral. José de San Martín 1735, Vicente López",-34.5253562,-58.48693850000001,coghlan
Yoga con Gaba,"Gdor. Valentín Vergara 2385, Florida",-34.5299217,-58.4939048,coghlan
ESPACIO MACHI yoga,"Hilarión de la Quintana 1424 dpto 12, Vicente López",-34.525458,-58.4849687,coghlan
AIKIDO - YOGA - Olivos Dojo - Shimbukan Argentina,"Gral. José de San Martín 1735, Florida",-34.5253518,-58.48692920000001,coghlan
Cultura-Yoga,Nahuel Huapi 4953,-34.5703364,-58.48744360000001,coghlan
Yoga Tierra ®,"José Fioravanti 7, Villa Martelli",-34.5501211,-58.5016382,coghlan
Yoga y Terapias orientales,"Burela, Nahuel Huapi y, Buenos Aires",-34.5743701,-58.4945612,coghlan
Centro de Yoga Armonia,"Le breton, C. Pacheco y",-34.5695207,-58.4872757,coghlan
Espacio Holistico 7 Colores,Washington 2768,-34.5636226,-58.47477850000001,coghlan
Thai Yoga Studio,Bauness 2254,-34.5760702,-58.48642939999999,coghlan
Arka Yoga Estudio,C. Dr. Pedro I. Rivera 4560,-34.5691506,-58.4820302,coghlan
Samadhy.yoga,C. Dr. Pedro I. Rivera 3320,-34.5620965,-58.4703884,coghlan
"Kala Yoga, Pilates Mat, Meditación","Bucarelli, Quesada &, Buenos Aires",-34.5695481,-58.49383099999999,coghlan
Yoga Prasanna,Mariano Acha 3677,-34.5586174,-58.4886123,coghlan
Vale Avancini Yoga,"Av Roosevelt 5706, departamento 2 entre Ceretti, Aizpurúa y",-34.5775514,-58.4939776,coghlan
Espacio Raíces - Yoga y Salud,Lugones 1721,-34.5772635,-58.47382599999999,coghlan
Vicky Yoga Danza,Pje. Beethoven 3476,-34.5672913,-58.4995814,coghlan
Yoga Urquiza,"Mendoza, Av. Álvarez Thomas y",-34.574185,-58.479732,coghlan
Yoga•Reiki•Meditación,Lavoisier 3232,-34.5713821,-58.4997888,coghlan
Mandala Mat Yoga,"Av. Congreso 5005, AAF",-34.5692056,-58.489392,coghlan
Yoga Len,"Saavedra, C. Dr. Pedro I. Rivera 5643",-34.5753311,-58.4945767,coghlan
Yoga Society,Pje. Beethoven 3478,-34.5672428,-58.4996205,coghlan
Maitri Yoga,"Av. Congreso 5156, Villa Urquiza",-34.5702245,-58.4907708,coghlan
Asayah Yoga Iyengar Estudio,"Méjico 3727, Buenos Aires",-34.5492751,-58.50278329999999,coghlan
Espacio Kali - Yoga y Movimiento,Nuñez 6130,-34.5692222,-58.5045257,coghlan
Encuentro Yoga,Mariano Acha 3232,-34.5637797,-58.48486839999999,coghlan
Majo Paladino _ yoga Reiki reflexologia,Mariano Acha 1636,-34.5775515,-58.47264970000001,coghlan
Yoga en Sintonía,"Jacinto de Altolaguirre, entre Moscú, Belgrado y",-34.5884698,-58.48189769999999,coghlan
️SURYA Yoga Integral y Ashtanga Vinyasa,Hamburgo 3279,-34.587024,-58.4840317,coghlan
Espacio Kyomu - Yoga,"Av. Triunvirato 4135, C1431FBE",-34.5786337,-58.47927519999999,coghlan
SatChitAnanda Espacio de Yoga,"Villa Ortuzar, Roseti 1727, C1427BWI C1427BWJ",-34.5815872,-58.4663997,coghlan
Bharat Yoga Villa Urquiza,Av. Donado 2548,-34.5691097,-58.4786265,coghlan
La Casita de Coca,Gavilán 3580,-34.5895945,-58.48698229999999,coghlan
Simha Yoga Iyengar,"Fraga 1238, C1427BTZ",-34.5830322,-58.4611218,coghlan
Martin Yoga estudio,"Fraga 717, C1427BTO",-34.5841185,-58.45367270000001,coghlan
Argentina Kundalini Yoga,Fraga 599,-34.5848028,-58.45218569999999,coghlan
Yoga en Paternal,Balboa 332,-34.5923678,-58.46640530000001,coghlan
Espacio de YOGA SoySer,Av. Salvador María del Carril 2286,-34.5864096,-58.4910567,coghlan
Escuela de Tantra Yoga de Argentina,Av. Forest 1227,-34.5776096,-58.46056890000001,coghlan
Yoga en sincronía,Heredia 1148,-34.5802005,-58.46341750000001,coghlan
Espacio Balance,Moldes 1596,-34.568191,-58.4556193,coghlan
Yoga Martina Marré,Av. Forest 326,-34.5880981,-58.45150759999999,coghlan
Yoga y Nutrición,Echeverría 5073,-34.5790674,-58.48148979999999,coghlan
Devi,"Av. Combatientes de Malvinas 3757, Villa Urquiza",-34.5758275,-58.4788575,coghlan
Laura Wigutow Yoga,Charlone 1787,-34.58045720000001,-58.46704049999999,coghlan
Casa Dharma Yoga,Maure 3971,-34.5859575,-58.45179830000001,coghlan
Rincon del Alma Pilates,"4ª-56, Av. Triunvirato 4135, Buenos Aires",-34.5787836,-58.4792323,coghlan
Yoga Korakai,Gabriela Mistral 2141,-34.581799,-58.49305870000001,coghlan
Hatha Yoga,Loyola 940,-34.592558,-58.43885799999999,coghlan
PH Calma Yoga & Meditación,Juan Ramírez de Velasco 1158,-34.5925255,-58.442309,coghlan
Fusión Corporal Yoga y Pilates,Thames 575,-34.5950245,-58.4420852,coghlan
Ashtanga Yoga Patricia Aballay,"Juan Ramírez de Velasco 675, AQM",-34.5968063,-58.4380201,coghlan
Yoga in English,Céspedes 2961,-34.5736505,-58.4518205,coghlan
Respira Yoga,Uriarte 1241,-34.5900013,-58.43572099999999,coghlan
FUSIÓN NAMASTÉ,Roseti 1073,-34.5818613,-58.4578371,coghlan
Vuela Alto Yoga y Meditación,Uriarte 1153,-34.5906229,-58.43657109999999,coghlan
Espacio Vibra. Yoga y Masajes Ayurvédicos,Gorriti 5479,-34.5858075,-58.4358829,coghlan
Centro Ananda yoga,Federico Lacroze 3230,-34.5784711,-58.44956310000001,coghlan
Equilibrar Yoga para Todos,Av. Corrientes 6477,-34.5891745,-58.4500447,coghlan
Mangala Yoga Shala,"C1414AOQ Buenos Aires AR, Vera 817, Buenos Aires",-34.5960149,-58.4402897,coghlan
Yoga Verde Vida,"El Salvador, A. J. Carranza y",-34.5809291,-58.4370928,coghlan
Tapas estudio de yoga,Lerma 490,-34.594233,-58.43212819999999,coghlan
Bona Yoga,Castillo 384,-34.5966488,-58.4333154,coghlan
Ashtanga Yoga Centro Carlos Frione,Concepción Arenal 2900,-34.5788597,-58.4419473,coghlan
Selva Mariana Alegre- Yoga Palermo,El Salvador 5640,-34.5831254,-58.4358616,coghlan
Escuela de Ashtanga Yoga Buenos Aires,Charlone 155,-34.5843463,-58.44747259999999,coghlan
