name,address,lat,lng,zone
Fundación Hampatu,"Florida 835 3ºpiso. C1005AAQ Ofi 323, AAQ",-34.5982514,-58.37531440000001,centro2
MARINA LORENZO YOGA,Av. Córdoba 857,-34.5987906,-58.37909920000001,centro2
Garage del Carmen,Ituzaingó 747,-34.6307815,-58.37483959999999,centro2
Centro de Yoga Inti Killa,"Pres. Luis Sáenz Peña 600, C1077AAO",-34.6153746,-58.3873748,centro2
Yoga Centro,Tacuarí 745,-34.6168546,-58.3788833,centro2
YOGA en C.A.B.A.,Lima 1125,-34.62120290000001,-58.3816189,centro2
Yoga y Vida,Humberto 1º 936,-34.6209605,-58.3792833,centro2
stretch club,1063,-34.62002,-58.3701436,centro2
Espacio Saraswati,Salta 944,-34.619039,-58.3828681,centro2
ByBa Yoga Buenos Aires,Montevideo 1035 Planta Alta,-34.5967028,-58.389761,centro2
Parama Yoga Recoleta,Av. Sta. Fe 1780,-34.5960783,-58.39291739999999,centro2
Yoga Kali Ashtanga Vinyasa,Ayacucho 136,-34.6076537,-58.3951016,centro2
Yoga Iyengar Monica Moya,Arenales 1645,-34.5949179,-58.3907983,centro2
NIDO YOGA,Av. Callao 194,-34.60695010000001,-58.39226089999999,centro2
Maha Yoga Iyengar,Junín 1480,-34.5910727,-58.3952626,centro2
Fundación Hastinapura,Tucumán 1762,-34.602046,-58.39200460000001,centro2
"Centro de Eutonía, Yoga y Yogaterapia",Rodríguez Peña 1054,-34.5965822,-58.392125,centro2
Grupo Joops,"Av. Sta. Fe 1845, AAA",-34.5956896,-58.3938796,centro2
Ashtanga Yoga Congreso de Emilia Escaris Pazos,Adolfo Alsina 1900,-34.6115304,-58.3934007,centro2
aṣṭau yoga studio,Austria 2272,-34.5865362,-58.4021926,centro2
Sahya Yoga,Cabello 3652,-34.5808627,-58.41134499999999,centro2
Shanti Dance Yoga & Pilates,"Larrea, Viamonte y",-34.601445,-58.4024553,centro2
Yoguinis omm : Clases de yoga para niños y adultos Profesorado de yoga para niños,Paraguay 3423,-34.5927296,-58.4137849,centro2
Chandra Yoga Iyengar,"Lavalle 2849, 1190, C1190AAC, AAC",-34.6030073,-58.4067654,centro2
Centro Yoga En Casa,"C1425 Cdad. Autónoma de Buenos Aires, Argentina",-34.5802096,-58.40989349999999,centro2
OM ALLIANCE YOGA,"No se dictan clases presenciales en esta dirección, Av. Rivadavia 3000",-34.6104735,-58.40878579999999,centro2
Corporal Centro De Bienestar Fisico,Julián Álvarez 2672,-34.5854147,-58.4128672,centro2
Yoga Buenos Aires - Sede Almagro,Gascón 50,-34.6119527,-58.4241311,centro2
Laura Alperovich Yoga y Bioenergética,Av. Medrano 485,-34.6052502,-58.42111569999999,centro2
Yoga alma yogui v.l.,Quintino Bocayuva 228,-34.6151665,-58.4229104,centro2
Maho Espacio Yoga,Palermo Online,-34.597639,-58.42143919999999,centro2
Delmar - Ashtanga & Rocket Yoga,Guardia Vieja 4083,-34.6004652,-58.42186699999999,centro2
Yoga Vidya,"Pringles, Gorriti y, Buenos Aires",-34.5951142,-58.42399719999999,centro2
Yoga Surya,"Maza 448, C1206ACJ",-34.6163703,-58.41544089999999,centro2
MUTA - Yoga,Colombres 65,-34.6122518,-58.41957319999999,centro2
Alejandrina Yoga Masajes,"Av San Juan, Av. Boedo y",-34.6254582,-58.41612829999999,centro2
Hastinapura Monserrat,"Solis 576 3er piso , CABA, C1098ABC",-34.6153508,-58.39030440000001,centro2
Lo que Vibras te encuentra,Av. Díaz Vélez 3934,-34.6087123,-58.4220403,centro2
Fundación Hastinapura Escuela de Filosofía de Oriente Y Occidente,Solís 576 3er Piso,-34.6153319,-58.390258,centro2
Shala&Casa - Iyengar Yoga,Sarmiento 4044 1°5°,-34.6048663,-58.4219555,centro2
Yoga Habitando el Ser,"Maza, Estados Unidos y",-34.6226939,-58.4147872,centro2
Aeroyoga Palermo,Gorriti 3800,-34.5953537,-58.41882709999999,centro2
Padma Yoga Iyengar,Mario Bravo 1029,-34.5975657,-58.4157628,centro2
Casa Vaiu Yoga,"Saavedra 1182, C1229ACN",-34.6231648,-58.4008559,centro2
Yoga en almagro,Gascón 1085,-34.5982241,-58.42315420000001,centro2
Iara Yoga,Sarmiento 4287,-34.604269,-58.4255123,centro2
Yoga Integral BILBO,Mario Bravo 641,-34.6019495,-58.41632190000001,centro2
Yoga con Elementos - Almagro,"Lavalle, Mario Bravo y",-34.5997315,-58.41599789999999,centro2
Yoga Iyengar / Mariana Indart,"C1209ABQ, Moreno 3655, Buenos Aires",-34.614559,-58.4178405,centro2
YAD YOGAARTEDISCAPACIDADWATERYOGA Chris la Valle,Larrea 736 3 c,-34.6004323,-58.40250299999999,centro2
Estudio de Yoga -Milagros García,"DYF, Cachi 210, C1437DYF",-34.6457271,-58.4126449,centro2
Instituto de Yoga Maria Poveda,Ciudad Autónoma de Buenos Aires,-34.6332418,-58.40758340000001,centro2
Clases de YOGA ~ Amalia,"2225, Buenos Aires",-34.6480804,-58.37891980000001,centro2
Yoga y Pilates laura,Baigorri 191 191,-34.6356619,-58.3859038,centro2
Chatra Yoga Parque Patricios,"Sanchez de Loria 2345 No es a la calle, Sánchez de Loria 2343 C1241ACT EDIFICIO PISO 6",-34.6375421,-58.4112312,centro2
"HerManadas, espacio de multiencuentro",Cochabamba 2741,-34.625422,-58.40366280000001,centro2
Dharma yoga,Av. Independencia 2210,-34.6186279,-58.39768890000001,centro2
