name,address,lat,lng,zone
Zamurai Espacio Holístico,"Martín J. Haedo 1505, Florida",-34.5287818,-58.4813664,vilo2
Centro Norma Fol,"Virrey Liniers 1331, Florida",-34.528538,-58.488986,vilo2
fluage,"Caseros 902, Vicente López",-34.531179,-58.484021,vilo2
ESPACIO MACHI yoga,"Hilarión de la Quintana 1424 dpto 12, Vicente López",-34.525458,-58.4849687,vilo2
YOGA Olivos Dojo,"Gral. José de San Martín 1735, Vicente López",-34.5253562,-58.48693850000001,vilo2
Loft Studio,"Av. Ada Elflein 4025, Buenos Aires",-34.4956122,-58.49026790000001,vilo2
AraYoga,"San Isidro Labrador 21, Martínez",-34.493878,-58.49768030000001,vilo2
Studio Cata Olivos ( Yoga - Stretching- Hipopresivo-Zumba),"Ricardo Gutiérrez 1835, Olivos",-34.5133055,-58.4947649,vilo2
Yoga Baires - Tradición Krishnamacharya KHYF,"Emilio Lamarca 327, Martínez",-34.4881467,-58.4964682,vilo2
Clases De Yoga en La Lucila - Abhaya yoga,"Domingo de Acassuso 1001, La Lucila",-34.5033978,-58.48952,vilo2
Comunidad Espacios,"Roque Sáenz Peña 1690, Olivos",-34.5111121,-58.4939043,vilo2
Shala Luna Yoga - Pelliza,"Mariano Pelliza 1196, Olivos",-34.5069544,-58.48910590000001,vilo2
Espacio Mantram,"Olaguer y Feliú 348, Martínez",-34.4983407,-58.50012239999999,vilo2
Ekam Ashtanga Yoga,"Italia 2020, Martínez",-34.4910192,-58.5028354,vilo2
Casa del Yoga,"B1636CDA, Valle Grande 3341, Olivos",-34.5141284,-58.5113935,vilo2
Ana Zubillaga,"Luis Sáenz Peña 1536, Martínez",-34.488495,-58.50762400000001,vilo2
Centro Argentino de Yoga y Wellness,"San Lorenzo 2562, Martínez",-34.4966713,-58.5029583,vilo2
Masajes Y Quiropraxia Galileo,"Pje Galileo Galilei 2839, Martínez",-34.5008504,-58.505802,vilo2
Nahuel Mazzeo Yoga,"Gral. Belgrano 2650, Munro",-34.5288104,-58.52433479999999,vilo2
Ashtanga munro,"Cornelio Saavedra 2280, Munro",-34.5348333,-58.5259511,vilo2
Vivir Mejor - yoga meditación y más,"Coronel Manuel Rosetti, Gral. Juan Lavalle &, Florida",-34.5405658,-58.49636469999999,vilo2
Yoga Wala Estudio,Jaramillo 4078,-34.5560029,-58.48385249999999,vilo2
Estudio Coghlan Yoga,Estomba 3436,-34.55857820000001,-58.48131050000001,vilo2
Yoga Marisa Espacio de Yoga-Coghlan/Saavedra - Meditación - Terapias - Retiros,Washington 3481,-34.557162,-58.4794065,vilo2
Experiencia Yoga,Crisólogo Larralde 4419,-34.558613,-58.4866227,vilo2
Yogui Soul,Miller 3539,-34.561151,-58.48937399999999,vilo2
Marina Layna - Yoga tradicional y pre natal,Holmberg 3575,-34.5584764,-58.48497200000001,vilo2
Centro de Bienestar Mágica Vibra,Crisólogo Larralde 5298,-34.5629707,-58.4952157,vilo2
Saavedra,"Dr. Rómulo S.Naón 3745, EQU",-34.5552068,-58.4835325,vilo2
Hatha Yoga,Av. Dr. Ricardo Balbín 3691,-34.5553787,-58.4821494,vilo2
Yoga Prasanna,Mariano Acha 3677,-34.5586174,-58.4886123,vilo2
Meraki Yoga,Paroissien 4750,-34.5568279,-58.4918245,vilo2
Saitama,Estomba 3580,-34.5571411,-58.48230090000001,vilo2
Asayah Yoga Iyengar Estudio,"Méjico 3727, Buenos Aires",-34.5492751,-58.50278329999999,vilo2
Ashtanga yoga Saavedra,Manzanares 3870,-34.5543554,-58.4827287,vilo2
Espacio Holistico Despertado Consciencia,Paroissien 4750,-34.5568279,-58.4918245,vilo2
Espacio Yoga MODOLILA,Quesada 3155,-34.5581134,-58.4706023,vilo2
FitFlow Yoga,Amenábar 2700,-34.5580758,-58.4630757,vilo2
Poder Yoga,"Av. Melián 2829, C1430EYI",-34.5623106,-58.47414920000001,vilo2
Yoga Proyectomadre,Manuel Ugarte 2732,-34.5578718,-58.4648847,vilo2
Samadhy.yoga,C. Dr. Pedro I. Rivera 3320,-34.5620965,-58.4703884,vilo2
Esencia India,"Franklin D. Roosevelt 2445 4 Piso, Oficina C",-34.5578296,-58.4611783,vilo2
Sadhana Espacio,Monroe 2158,-34.5569674,-58.45752479999999,vilo2
Anandi - by Vicky Canziani,Cdad. de la Paz 2669,-34.5576423,-58.4618293,vilo2
Escuela Yoga Para Occidente,Manuel Ugarte 2625,-34.5571771,-58.46400000000001,vilo2
Constelaciones Familiares y Terapias holisticas,Amenábar 2700,-34.5575401,-58.46341739999999,vilo2
"Gala | Pilates, Yoga, Pintura, Cerámica",Cdad. de la Paz 2946,-34.555667,-58.4643142,vilo2
Espacio Holistico 7 Colores,Washington 2768,-34.5636226,-58.47477850000001,vilo2
CIYBA Centro Iyengar Yoga BA,Av. Olazábal 2244,-34.5592724,-58.4566962,vilo2
YoSoY Yoga y Bienestar,Conesa 2267,-34.5636872,-58.46351259999999,vilo2
Proyecto Presente,Amenábar 2445,-34.559723,-58.4612379,vilo2
