name,address,lat,lng,zone
FitFlow Yoga,Amenábar 2700,-34.5580758,-58.4630757,coghlan2
Yoga ChinaTown,Blanco Encalada 1451,-34.55352999999999,-58.4496815,coghlan2
Anjali Yoga Iyengar,Av. del Libertador 6836,-34.5493883,-58.4545088,coghlan2
"Clases Online/Presencial de Yoga Individual, Parejas, Grupos y Embarazadas. Sesiones de Decodificación Biológica; Osteopatía Fluido Energético; Técnica Alexander.",Arce 215,-34.5715564,-58.4294757,coghlan2
Ashvattha YOGA Clases de yoga,Tte. Benjamín Matienzo 1606,-34.567228,-58.4330614,coghlan2
"Madhavi Yoga | Clases de Yoga, Meditación | Formación de Instructores | Consultas Ayurveda",La Pampa 2940,-34.5680145,-58.4590666,coghlan2
CIYBA Centro Iyengar Yoga BA,Av. Olazábal 2244,-34.5592724,-58.4566962,coghlan2
Lupo Yoga,Av. del Libertador 6091 7 C/D,-34.5556532,-58.44822620000001,coghlan2
Pia Yoga,"Av.Libertador, Av. Congreso y",-34.5507596,-58.4531648,coghlan2
YoSoY Yoga y Bienestar,Conesa 2267,-34.5636872,-58.46351259999999,coghlan2
Escuela Yoga Veronica Belloli,Conesa 1319,-34.5713615,-58.4546585,coghlan2
Alma del Parque,Arribeños 2928 timbre 99,-34.5503619,-58.4567596,coghlan2
JIME FAFIAN Estudio de Yoga,Virrey Avilés 3124,-34.5728336,-58.4580964,coghlan2
Fy Espacio de Bienestar,3 de Febrero 3011,-34.5503583,-58.45899989999999,coghlan2
Estudio de Yoga Espacio Kunda - Yoga / Kundalini / Meditacion / Gong / Talleres / Terapias / Alquiler de espacio,3 de Febrero 1930,-34.5608624,-58.4508178,coghlan2
LA NAVE YOGA,Conesa 881,-34.5738348,-58.4495284,coghlan2
SOMA | Bienestar Integral,Guatemala 6061,-34.5764392,-58.4363966,coghlan2
Punto Sándalo,Tte. Benjamín Matienzo 2443,-34.5731824,-58.44030660000001,coghlan2
Centro de Ashtanga Yoga,Munich 1735,-34.5547942,-58.45340270000001,coghlan2
Espacio Carmela,Montañeses 1847,-34.5597874,-58.4467838,coghlan2
Radha Yoga,Av. Cerviño 4600,-34.5757126,-58.4223081,coghlan2
Alma Sur Yoga,"Echeverría, O'Higgins &, Buenos Aires",-34.5607954,-58.4520372,coghlan2
