name,address,lat,lng,zone
Yoga Flores Ananda Vital,Zona Misericordia,-34.6323537,-58.4579061,caballito2
Centro yoga y bienestar,Av. Tte. Gral. Donato Álvarez 75,-34.6247136,-58.45436350000001,caballito2
Casa 8 - Estudio de Yoga,San Pedro 4055,-34.6439267,-58.4756341,caballito2
Yoga Melina,Santander 1855,-34.63760389999999,-58.4458663,caballito2
Burpee FTG,"Plaza 11 de Noviembre, Av. Juan Bautista Alberdi 2641, Av. Varela 446, Buenos Aires",-34.631971,-58.46513669999999,caballito2
Conciencia Astral,Av. Pedro Goyena 1054,-34.6268723,-58.4423729,caballito2
Hari Om,Doblas 1693,-34.63595300000001,-58.4274814,caballito2
Etnya Pilates,"Av. Pedro Goyena 388, C1424BSQ",-34.6258194,-58.4326066,caballito2
RAYÜN - TERAPIAS,Trole 149,-34.641695,-58.4194755,caballito2
Clases de Yoga Iyengar. Parque Chacabuco. Lorena Ghirimoldi,"Balbastro y Centenera, Av. José María Moreno 1500",-34.6363242,-58.43313919999999,caballito2
Espacio Amatista Yoga,Juan de Alagón 53,-34.640472,-58.42229990000001,caballito2
Om Maha Yoga,Treinta y Tres Orientales 1117,-34.6279551,-58.4226016,caballito2
"Argentina Kundalini Yoga . Clases Presenciales, Online Virtuales y en el Parque",Av. Juan Bautista Alberdi 1090,-34.623078,-58.443219,caballito2
Yogaestar,"Guayaquil 700, C1424CIA, Buenos Aires",-34.6215683,-58.438756,caballito2
Ayelen Yoga Sattva,Av. La Plata 1300,-34.6302693,-58.4257403,caballito2
Fundación Hastinapura,"Av. San Juan 3679, ABG",-34.6254471,-58.4173614,caballito2
